Source,District,Recipient,Award ID,Latest Modification Number,Latest Modification Date,Start Date,End Date,Award Amount,Total Outlays,Description,Business Categories,URL
DOGE,VA-09,"Techpride, Inc.",80NSSC25FA034,P00002,2025-03-25,2024-10-21,2025-03-10,75664.0,75664.0,Status: TERMINATED. Reported savings: $0. DOGE Action Date: 2/18/2025. Scan program,"Asian Pacific American Owned Business, Category Business, Corporate Entity Not Tax Exempt, HUBZone Firm, Minority Owned Business, Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC25FA034_8000_47QRAA19D006N_4732/
DOGE,VA-11,"Three Wire Systems, LLC",80NSSC24FA558,P00001,2025-04-17,2024-04-01,2025-04-16,17400.0,17400.0,Status: TERMINATED. Reported savings: $0. DOGE Action Date: 5/6/2025. Stor- one software renewal,"Category Business, Corporate Entity Not Tax Exempt, Limited Liability Corporation, Service Disabled Veteran Owned Business, Small Business, Special Designations, U.S.-Owned Business, Veteran Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC24FA558_8000_NNG15SD25B_8000/
NPDV,MS-04,Trilogy Medical Resources LLC,80SSC021F0001,P00004,2025-04-08,2020-10-20,2025-04-08,32600.0,32600.0,Stop work notice issued with notification of intent to terminate for convenience - provide covid-19 rapid testing for Stennis Space Center.,"Category Business, Self-Certified Small Disadvantaged Business, Small Business, Sole Proprietorship, Special Designations, Subchapter S Corporation, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80SSC021F0001_8000_80SSC021A0001_8000/
NPDV,MA-07,Trustees of Tufts College,80NSSC24K1232,P00001,2025-04-08,2024-07-15,,489187.0,41662.28,"Termination for convenience agreement - 23-pimove23-0018, environmental justice & public health: climate, land, & (health) outcome of dengue fever (cloud)",Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC24K1232_8000/
DOGE,MA-07,Trustees of Tufts College,80NSSC25K7031,P00002,2025-06-20,2024-10-04,,307252.0,53976.71,"Status: TERMINATED. Reported savings: $604,288.00. DOGE Action Date: 6/10/2025. Basic research: integrating earth observations toward advancing equitable resilience to geohazards in a changing climate",Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC25K7031_8000/
DOGE,,Unibap Ab,80NSSC24PA210,P00002,2025-04-21,2023-11-30,2025-03-28,70000.0,70000.0,Status: TERMINATED. Reported savings: $0. DOGE Action Date: 4/10/2025. Unibap - ose-sat in-space autonomy testbed,"Category Business, Corporate Entity Tax Exempt, Foreign Owned, Not Designated a Small Business, Special Designations",https://www.usaspending.gov/award/CONT_AWD_80NSSC24PA210_8000_-NONE-_-NONE-/
DOGE,MD-03,Universities Space Research Association,80NSSC21M0003,P00010,2025-04-08,2021-01-01,,3321286.0,2630601.66,Status: TERMINATED. Reported savings: $0. DOGE Action Date: 3/31/2025. Planetary exploration  - science activation program integration/ science engagement & partnerships division for support for science mission directorate (SMD),Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC21M0003_8000/
DOGE,CO-02,University Corporation for Atmospheric Research,80NSSC25PA068,P00003,2025-04-08,2024-10-16,2025-04-08,14000.0,0.0,Status: TERMINATED. Reported savings: $0. DOGE Action Date: 4/11/2025. Other scientific and technical consulting services ot dynamical neutral atmosphere-ionosphere coupling-x (DYNAMIC-X)  phase a study virginia polytechnic institute and state university (VT)/work on the development of data assimilation system with the hao/ncar whole atmosphere community climate model.,"Category Business, Corporate Entity Tax Exempt, Nonprofit Organization, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC25PA068_8000_-NONE-_-NONE-/
NPDV,AK-00,University of Alaska Fairbanks,80NSSC24K1264,P00002,2025-04-08,2024-06-12,,182619.0,0.0,Termination for convenience agreement - bringing edia to the planetary sciences community: a two-day ag-style meeting of the cross-ag edia working group,"Higher Education, Higher Education (Public)",https://www.usaspending.gov/award/ASST_NON_80NSSC24K1264_8000/
NPDV,AR-04,University of Arkansas System,80NSSC24K0113,P00003,2025-04-08,2023-10-18,,149998.0,0.0,Termination for convenience agreement - here to observe uab support for SMD/ESD,"Government, U.S. Regional/State Government",https://www.usaspending.gov/award/ASST_NON_80NSSC24K0113_8000/
NPDV,HI-01,University of Hawaii,80NSSC24K1913,P00002,2025-05-05,2024-09-05,2027-09-04,235960.0,42938.32,Stop work notice issued with notification of intent to terminate - 21-jpsp21-0018 microwave measurements of the galilean satellites,"Government, U.S. Regional/State Government",https://www.usaspending.gov/award/ASST_NON_80NSSC24K1913_8000/
NPDV,OK-04,University of Oklahoma,80NSSC25K7034,P00001,2025-05-21,2024-10-02,,277229.0,17437.49,"Termination for convenience agreement - 23-eej23-0046, building co-design and co-learning digital twins against floods on tribal lands in support of indigenous communities","Government, U.S. Regional/State Government",https://www.usaspending.gov/award/ASST_NON_80NSSC25K7034_8000/
NPDV,VA-07,University of Richmond,80NSSC25K7036,P00002,2025-05-21,2024-10-04,,248049.0,0.0,"Termination for convenience agreement - building capacity for resiliency, education, and environmental justice across the changing indigenous landscapes of virginia - support for SMD directorate",Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC25K7036_8000/
NPDV,TX-18,University of Texas Health Science Center at Houston,80NSSC25K7030,P00002,2025-05-21,2024-10-04,,238468.0,0.0,Termination for convenience agreement - cielo: chicago's initiative for environmental justice and light pollution outreach - support for SMD directorate,"Government, U.S. Regional/State Government",https://www.usaspending.gov/award/ASST_NON_80NSSC25K7030_8000/
NPDV,TX-18,University of Texas Health Science Center at Houston,80NSSC24K0913,P00002,2025-05-21,2024-06-06,,40875.0,21339.4,"Termination for convenience - using NASA earth observations to support environmental justice communities in atlanta, georgia  - support for SMD directorate","Government, U.S. Regional/State Government",https://www.usaspending.gov/award/ASST_NON_80NSSC24K0913_8000/
NPDV,TX-25,University of Texas at Austin,80NSSC22K1675,P00003,2025-04-08,2022-09-01,,249842.0,145638.98,Termination for convenience agreement - earth science applications: equity and environmental justice support for SMD/ESD mission directorate,Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC22K1675_8000/
NPDV,TX-25,University of Texas at Austin,80NSSC24K1612,P00001,2025-04-08,2024-08-16,,50000.0,0.0,Termination for convenience agreement - 23-earth23-0422 climate harmony: studying and informing urban climate efforts in central texas through the development of a regional climate ATLAS,Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC24K1612_8000/
NPDV,VA-09,Virginia Polytechnic Institute & State University,80NSSC24K0176,P00003,2025-04-08,2023-10-25,,763904.0,311587.32,Termination for convenience agreement - interdisciplinary research in earth science support for Science Mission Directorate (SMD/ESD),"Higher Education, Higher Education (Public)",https://www.usaspending.gov/award/ASST_NON_80NSSC24K0176_8000/
NPDV,VA-04,Virginia State University,80NSSC24K0115,P00002,2025-04-08,2023-10-18,,149900.0,0.0,Termination for convenience agreement - here to observe support for Science Mission Directorate (SMD/ESD),"Government, U.S. Regional/State Government",https://www.usaspending.gov/award/ASST_NON_80NSSC24K0115_8000/
DOGE,MA-03,Zuken Usa INC,80NSSC24PC475,P00002,2025-04-21,2024-10-01,2025-04-08,0.0,44325.0,"Status: TERMINATED. Reported savings: $44,325.00. DOGE Action Date: 6/27/2025. Zuken electrical design data management software (DS.E3) license, data and configuration management","Category Business, Corporate Entity Not Tax Exempt, Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC24PC475_8000_-NONE-_-NONE-/
DOGE,CA-36,the Aerospace Corporation,80LARC25F7003,P00001,2025-04-16,2024-12-13,2025-04-15,0.0,0.0,"Status: TERMINATED. Reported savings: $42,518.00. DOGE Action Date: 5/15/2025. NASA engineering and safety center's (NESC) environmental control and life support (ECLSS) technical discipline team (TDT), provides technical expertise for resolution of issues related to vehicle and spacesuit environmental control.","Category Business, Corporate Entity Tax Exempt, Nonprofit Organization, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80LARC25F7003_8000_80GSFC19D0011_8000/
NPDV,CA-36,the Aerospace Corporation,80LARC24F0039,P00001,2025-04-16,2024-09-27,2025-04-15,0.0,0.0,Termination for convenience agreement - NASA Engineering and Safety Center's (NESC) team to guise future human-rated Spacecraft providers on designing and verifying a Spacecraft fire system.,"Category Business, Corporate Entity Tax Exempt, Nonprofit Organization, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80LARC24F0039_8000_80GSFC19D0011_8000/
DOGE,TX-07,the Jandor Group LLC,80NSSC24PC064,P00001,2025-04-08,2024-08-14,2025-04-09,100000.0,100000.0,Status: TERMINATED. Reported savings: $0. DOGE Action Date: 5/6/2025. Training,"Category Business, Corporate Entity Not Tax Exempt, Hispanic American Owned Business, Limited Liability Corporation, Minority Owned Business, Self-Certified Small Disadvantaged Business, Service Disabled Veteran Owned Business, Small Business, Special Designations, U.S.-Owned Business, Veteran Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC24PC064_8000_-NONE-_-NONE-/
NPDV,MD-07,the Johns Hopkins University,80NSSC24K0177,P00003,2025-04-08,2023-10-25,,969349.0,446527.68,Termination for convenience agreement - interdisciplinary research in earth sciences support for Science Mission Directorate (SMD/ESD),Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC24K0177_8000/
NPDV,MD-03,the Johns Hopkins University Applied Physics Laboratory LLC,80MSFC22F0153,P00004,2025-04-08,2022-07-15,2025-04-08,44324.0,18521.6,Stop work notice issued with notification of intent to terminate for convenience - NESC avionics packaging engineering processes and best practices,"Category Business, Limited Liability Corporation, Nonprofit Organization, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80MSFC22F0153_8000_80MSFC20D0004_8000/
DOGE,FL-07,"the Performance Knowledge Group, LLC",80KSC024F0043,P00004,2025-04-10,2024-07-01,2025-02-14,137213.0,137213.0,"Status: Expired. Reported savings: $0. DOGE Action Date: 2/18/2025. Non-personal services contract to provide strategic management support, professional/team coaching, advanced planning, integration, and implementation to NASA kennedy space center (KSC), launch service program.","Category Business, Partnership or Limited Liability Partnership, Small Business, Special Designations, U.S.-Owned Business, Woman Owned Business",https://www.usaspending.gov/award/CONT_AWD_80KSC024F0043_8000_80KSC021A0007_8000/
DOGE,FL-07,"the Performance Knowledge Group, LLC",80KSC024F0044,P00002,2025-04-10,2024-07-01,2025-02-14,77219.1,77219.1,"Status: Expired. Reported savings: $0. DOGE Action Date: 2/18/2025. Non-personal services contract to provide strategic management support, professional/team coaching, advanced planning, integration, and implementation to NASA kennedy space center (KSC), exploration ground system (EGS)","Category Business, Partnership or Limited Liability Partnership, Small Business, Special Designations, U.S.-Owned Business, Woman Owned Business",https://www.usaspending.gov/award/CONT_AWD_80KSC024F0044_8000_80KSC021A0007_8000/
DOGE,FL-07,"the Performance Knowledge Group, LLC",80KSC024F0045,P00002,2025-04-22,2024-07-01,2025-02-14,38535.0,38535.0,"Status: Expired. Reported savings: $0. DOGE Action Date: 2/18/2025. Non-personal services contract to provide strategic management support, professional/team coaching, advanced planning, integration, and implementation to NASA kennedy space center (KSC).","Category Business, Partnership or Limited Liability Partnership, Small Business, Special Designations, U.S.-Owned Business, Woman Owned Business",https://www.usaspending.gov/award/CONT_AWD_80KSC024F0045_8000_80KSC021A0007_8000/
NPDV,CO-03,the Pinhead Institute INC,80NSSC19K0748,P00006,2025-05-21,2019-05-20,,114321.0,0.0,Termination for convenience agreement - an analysis of ladee UVS data for metallic species - support for SMD directorate,Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC19K0748_8000/
DOGE,NY-13,the Trustees of Columbia University in the City of New York,80ARC023CA004,P00002,2025-05-01,2022-11-01,2025-03-07,2000000.0,1208343.0,Status: TERMINATED. Reported savings: $0. DOGE Action Date: 3/10/2025. Contract for research and development work to extended longevity of 3d tissues and microph,"Category Business, Educational Institution, Higher Education, Nonprofit Organization, Not Designated a Small Business, Higher Education (Private)",https://www.usaspending.gov/award/CONT_AWD_80ARC023CA004_8000_-NONE-_-NONE-/
DOGE,NY-13,the Trustees of Columbia University in the City of New York,80GSFC23CA001,P00010,2025-05-28,2023-08-01,2025-04-30,9806207.15,7961079.2,"Status: TERMINATED. Reported savings: $19,404,348.00. DOGE Action Date: 3/10/2025. Sedac facilitates the analysis and portrayal of the human dimensions of global change need","Category Business, Corporate Entity Tax Exempt, Educational Institution, Higher Education, Nonprofit Organization, Not Designated a Small Business, Higher Education (Private)",https://www.usaspending.gov/award/CONT_AWD_80GSFC23CA001_8000_-NONE-_-NONE-/
NPDV,NJ-12,the Trustees of Princeton University,80NSSC23K0815,P00005,2025-04-21,2023-05-01,2026-04-30,784921.0,583569.0,"Stop work notice issued with notification of intent to terminate for convenience,  airborne and satellite investigation of asian air quality   SMD/earth science",Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC23K0815_8000/
NPDV,NJ-12,the Trustees of Princeton University,80NSSC25K7118,P00002,2025-04-21,2024-10-08,2027-10-07,262736.0,0.0,Stop work notice issued with notification of intent toterminate for convenience - redox evolution of terrestrial magma oceans - SMD planetary,Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC25K7118_8000/
NPDV,NJ-12,the Trustees of Princeton University,80NSSC22K0999,P00006,2025-04-21,2022-06-01,2026-05-31,568984.0,396828.33,Stop work notice issued with notification of intent toterminate for convenience - investigating global cloud feedback dependence on southern ocean salinity - SMD earth science,Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC22K0999_8000/
NPDV,NJ-12,the Trustees of Princeton University,80NSSC23K1130,P00003,2025-04-21,2024-06-01,2027-05-31,250220.0,23362.76,Stop work notice issued with notification of intent toterminate for convenience - supernova progenitor and explosion properties of galactic supernova remnants,Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC23K1130_8000/
NPDV,NJ-12,the Trustees of Princeton University,80NSSC25K7437,P00001,2025-04-21,2025-01-01,2027-12-31,238675.0,0.0,"Stop work notice issued with notification of intent to terminate for convenience,  finding chelyabinsk-sized asteroids in the vicinity of the earth and measuring NEO light curves with hatpi  SMD/planetary",Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC25K7437_8000/
NPDV,NJ-12,the Trustees of Princeton University,80NSSC21K1957,P00003,2025-04-21,2021-08-26,2026-08-25,3735643.0,1741495.21,"Stop work notice issued with notification of intent to terminate for convenience,  taurus: a balloon-borne polarimeter for cosmic reionization and galactic dust  SMD/ADAP",Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC21K1957_8000/
NPDV,NJ-12,the Trustees of Princeton University,80NSSC23K0983,P00002,2025-04-21,2023-05-09,2027-05-08,401167.0,209303.31,Stop work notice issued with notification of intent to terminate forconvenience - high fidelity modeling of parasitic capillary wave dynamics for remote sensing,Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC23K0983_8000/
NPDV,TX-15,the University of Texas Rio Grande Valley,80NSSC22K1681,P00004,2025-04-08,2022-09-01,,249999.0,220553.64,Termination for convenience agreement - earth science applications: equity and environmental justice support for SMD/ESD,"Government, U.S. Regional/State Government",https://www.usaspending.gov/award/ASST_NON_80NSSC22K1681_8000/
