Source,District,Recipient,Award ID,Latest Modification Number,Latest Modification Date,Start Date,End Date,Award Amount,Total Outlays,Description,Business Categories,URL
NPDV,TX-18,University of Texas Health Science Center at Houston,80NSSC24K0913,P00001,2025-04-21,2024-06-06,2025-06-05,40875.0,16959.38,Stop work notice issued with notification of intent to terminate for convenience - earth science applications: equity and environmental justice -SMD,"Government, U.S. Regional/State Government",https://www.usaspending.gov/award/ASST_NON_80NSSC24K0913_8000/
DOGE,TX-25,University of Texas at Austin,80NSSC24K1612,P00001,2025-04-08,2024-08-16,,50000.0,0.0,Status: TERMINATED. Reported savings: $0. DOGE Action Date: 3/24/2025. 23-earth23-0422 climate harmony: studying and informing urban climate efforts in central texas through the.development of a regional climate atlas,Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC24K1612_8000/
DOGE,TX-25,University of Texas at Austin,80NSSC22K1675,P00003,2025-04-08,2022-09-01,,249842.0,145638.98,"Status: TERMINATED. Reported savings: $0. DOGE Action Date: 3/24/2025. Eo14042 atx ca3tch up: climate atlas for accountability and advocacy strategies through co-production with historically underserved community partners in austin, tx - termination for convenience - earth science applications: equity and environmental justice support for smd/esd mission directorate",Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC22K1675_8000/
DOGE,VA-09,Virginia Polytechnic Institute & State University,80NSSC24K0176,P00003,2025-04-08,2023-10-25,,763904.0,311587.32,"Status: TERMINATED. Reported savings: $0. DOGE Action Date: 4/1/2025. Democratizing data to support adaptation decision making in the north-atlantic coastal plain: land subsidence, compound flooding hazard and water quality - interdisciplinary research in earth science support for science mission directorate (SMD/ESD)","Higher Education, Higher Education (Public)",https://www.usaspending.gov/award/ASST_NON_80NSSC24K0176_8000/
DOGE,VA-04,Virginia State University,80NSSC24K0115,P00002,2025-04-08,2023-10-18,,149900.0,0.0,Status: TERMINATED. Reported savings: $0. DOGE Action Date: 5/1/2025. Here to observe student engagement program: virginia state university,"Government, U.S. Regional/State Government",https://www.usaspending.gov/award/ASST_NON_80NSSC24K0115_8000/
NPDV,MA-03,Zuken Usa INC,80NSSC24PC475,P00002,2025-04-21,2024-10-01,2025-04-08,0.0,44325.0,Termination for convenience agreement - zuken DS.e3 license data and configuration management POP: 10/1/24 - 9/30/25,"Category Business, Corporate Entity Not Tax Exempt, Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80NSSC24PC475_8000_-NONE-_-NONE-/
NPDV,CA-36,the Aerospace Corporation,80LARC25F7003,P00001,2025-04-16,2024-12-13,2025-04-15,0.0,0.0,Termination for convenience agreement- NASA Engineering and Safety Center's (NESC) environmental control and life support (ECLSS) technical discipline team (tdt).,"Category Business, Corporate Entity Tax Exempt, Nonprofit Organization, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80LARC25F7003_8000_80GSFC19D0011_8000/
NPDV,CA-36,the Aerospace Corporation,80LARC24F0039,P00001,2025-04-16,2024-09-27,2025-04-15,0.0,0.0,Termination for convenience agreement - NASA Engineering and Safety Center's (NESC) team to guise future human-rated Spacecraft providers on designing and verifying a Spacecraft fire system.,"Category Business, Corporate Entity Tax Exempt, Nonprofit Organization, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80LARC24F0039_8000_80GSFC19D0011_8000/
DOGE,MD-07,the Johns Hopkins University,80NSSC24K0177,P00003,2025-04-08,2023-10-25,,969349.0,446527.68,Status: TERMINATED. Reported savings: $0. DOGE Action Date: 4/1/2025. Resolving intra-urban variability in heat and air quality from space and the ground: leveraging diverse observations to support environmental justice - interdisciplinary research in earth sciences support for science mission directorate (SMD/ESD),Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC24K0177_8000/
NPDV,MD-03,the Johns Hopkins University Applied Physics Laboratory LLC,80MSFC22F0153,P00004,2025-04-08,2022-07-15,2025-04-08,44324.0,17999.87,Stop work notice issued with notification of intent to terminate for convenience - NESC avionics packaging engineering processes and best practices,"Category Business, Limited Liability Corporation, Nonprofit Organization, Not Designated a Small Business, Special Designations, U.S.-Owned Business",https://www.usaspending.gov/award/CONT_AWD_80MSFC22F0153_8000_80MSFC20D0004_8000/
DOGE,FL-07,"the Performance Knowledge Group, LLC",80KSC024F0043,P00004,2025-04-10,2024-07-01,2025-02-14,137213.0,137213.0,"Status: Expired. Reported savings: $0. DOGE Action Date: 2/18/2025. Non-personal services contract to provide strategic management support, professional/team coaching, advanced planning, integration, and implementation to NASA kennedy space center (KSC), launch service program.","Category Business, Partnership or Limited Liability Partnership, Small Business, Special Designations, U.S.-Owned Business, Woman Owned Business",https://www.usaspending.gov/award/CONT_AWD_80KSC024F0043_8000_80KSC021A0007_8000/
DOGE,FL-07,"the Performance Knowledge Group, LLC",80KSC024F0044,P00002,2025-04-10,2024-07-01,2025-02-14,77219.1,77219.1,"Status: Expired. Reported savings: $0. DOGE Action Date: 2/18/2025. Non-personal services contract to provide strategic management support, professional/team coaching, advanced planning, integration, and implementation to NASA kennedy space center (KSC), exploration ground system (EGS)","Category Business, Partnership or Limited Liability Partnership, Small Business, Special Designations, U.S.-Owned Business, Woman Owned Business",https://www.usaspending.gov/award/CONT_AWD_80KSC024F0044_8000_80KSC021A0007_8000/
DOGE,FL-07,"the Performance Knowledge Group, LLC",80KSC024F0045,P00002,2025-04-22,2024-07-01,2025-02-14,38535.0,38535.0,"Status: Expired. Reported savings: $0. DOGE Action Date: 2/18/2025. Non-personal services contract to provide strategic management support, professional/team coaching, advanced planning, integration, and implementation to NASA kennedy space center (KSC).","Category Business, Partnership or Limited Liability Partnership, Small Business, Special Designations, U.S.-Owned Business, Woman Owned Business",https://www.usaspending.gov/award/CONT_AWD_80KSC024F0045_8000_80KSC021A0007_8000/
NPDV,CO-03,the Pinhead Institute INC,80NSSC19K0748,P00005,2025-04-21,2019-05-20,2025-10-01,114321.0,0.0,"Stop work notice issued with notification of intent to terminate for convenience - unsolicited, an analysis of ladee UVS data for metallic species",Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC19K0748_8000/
DOGE,NY-13,the Trustees of Columbia University in the City of New York,80ARC023CA004,P00004,2025-05-01,2022-11-01,2025-03-07,2000000.0,1166676.0,Status: TERMINATED. Reported savings: $0. DOGE Action Date: 3/10/2025. Contract for research and development work to extended longevity of 3d tissues and microph,"Category Business, Educational Institution, Higher Education, Nonprofit Organization, Not Designated a Small Business, Higher Education (Private)",https://www.usaspending.gov/award/CONT_AWD_80ARC023CA004_8000_-NONE-_-NONE-/
DOGE,NY-13,the Trustees of Columbia University in the City of New York,80GSFC23CA001,P00009,2025-05-01,2023-08-01,2025-07-31,10548704.0,7584671.92,"Status: TERMINATED. Reported savings: $19,404,348. DOGE Action Date: 3/10/2025. Sedac facilitates the analysis and portrayal of the human dimensions of global change need","Category Business, Corporate Entity Tax Exempt, Educational Institution, Higher Education, Nonprofit Organization, Not Designated a Small Business, Higher Education (Private)",https://www.usaspending.gov/award/CONT_AWD_80GSFC23CA001_8000_-NONE-_-NONE-/
NPDV,NJ-12,the Trustees of Princeton University,80NSSC23K0815,P00005,2025-04-21,2023-05-01,2026-04-30,784921.0,583569.0,"Stop work notice issued with notification of intent to terminate for convenience,  airborne and satellite investigation of asian air quality   SMD/earth science",Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC23K0815_8000/
NPDV,NJ-12,the Trustees of Princeton University,80NSSC25K7118,P00002,2025-04-21,2024-10-08,2027-10-07,262736.0,0.0,Stop work notice issued with notification of intent toterminate for convenience - redox evolution of terrestrial magma oceans - SMD planetary,Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC25K7118_8000/
NPDV,NJ-12,the Trustees of Princeton University,80NSSC22K0999,P00006,2025-04-21,2022-06-01,2026-05-31,568984.0,349395.74,Stop work notice issued with notification of intent toterminate for convenience - investigating global cloud feedback dependence on southern ocean salinity - SMD earth science,Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC22K0999_8000/
NPDV,NJ-12,the Trustees of Princeton University,80NSSC23K1130,P00003,2025-04-21,2024-06-01,2027-05-31,250220.0,16687.68,Stop work notice issued with notification of intent toterminate for convenience - supernova progenitor and explosion properties of galactic supernova remnants,Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC23K1130_8000/
NPDV,NJ-12,the Trustees of Princeton University,80NSSC25K7437,P00001,2025-04-21,2025-01-01,2027-12-31,238675.0,0.0,"Stop work notice issued with notification of intent to terminate for convenience,  finding chelyabinsk-sized asteroids in the vicinity of the earth and measuring NEO light curves with hatpi  SMD/planetary",Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC25K7437_8000/
NPDV,NJ-12,the Trustees of Princeton University,80NSSC21K1957,P00003,2025-04-21,2021-08-26,2026-08-25,3735643.0,1691802.43,"Stop work notice issued with notification of intent to terminate for convenience,  taurus: a balloon-borne polarimeter for cosmic reionization and galactic dust  SMD/ADAP",Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC21K1957_8000/
NPDV,NJ-12,the Trustees of Princeton University,80NSSC23K0983,P00002,2025-04-21,2023-05-09,2027-05-08,401167.0,211968.9,Stop work notice issued with notification of intent to terminate forconvenience - high fidelity modeling of parasitic capillary wave dynamics for remote sensing,Nonprofit Organization,https://www.usaspending.gov/award/ASST_NON_80NSSC23K0983_8000/
DOGE,TX-15,the University of Texas Rio Grande Valley,80NSSC22K1681,P00004,2025-04-08,2022-09-01,,249999.0,220497.04,"Status: TERMINATED. Reported savings: $0. DOGE Action Date: 3/24/2025. 21-eej21-0061, integration of satellite data on air pollution with socioeconomic indicators to assess the impacts of agricultural burning on local communities in the lower rio grande valley of south texas. - termination for convenience - earth science applications: equity and environmental justice support for smd/esd","Government, U.S. Regional/State Government",https://www.usaspending.gov/award/ASST_NON_80NSSC22K1681_8000/
